ad_id,advertiser,country,start_date,status,collected_at,source,platform,target_age,target_gender,duration_days,impressions,clicks,ctr_pct,conversions,cr_pct,spent_kzt,cpc_kzt,cac_kzt,revenue_kzt,roas,budget_kzt
1043676494523573,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Все,24,1578834,24203,1.533,343,1.418,4707967.56,194.52,13725.85,4005554,0.85,1992228
1714149929221149,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Женщины,87,476172,9490,1.993,293,3.094,1089831.6,114.84,3719.56,8612735,7.9,1941416
2005768666853176,Air Astana,KZ,7 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Мужчины,63,167259,3652,2.184,49,1.348,343799.28,94.14,7016.31,2319415,6.75,742786
4308114789458613,Air Astana,KZ,7 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Мужчины,57,976776,9377,0.96,311,3.326,934136.74,99.62,3003.66,10383357,11.12,456959
1392620642191995,Air Astana,KZ,14 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Женщины,64,752272,11261,1.497,183,1.63,1472938.8,130.8,8048.85,4271220,2.9,1632801
864568876598361,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Мужчины,68,1367441,24121,1.764,518,2.148,3523354.47,146.07,6801.84,21284102,6.04,1498507
1453288686261530,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Мужчины,87,428293,4676,1.092,141,3.034,991779.6,212.1,7033.9,3007248,3.03,1003241
3817062128425763,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Мужчины,71,1015971,19293,1.899,446,2.315,3732423.78,193.46,8368.66,18763220,5.03,1839796
911978091653546,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Мужчины,14,1262243,11814,0.936,385,3.26,1554840.54,131.61,4038.55,9013235,5.8,577101
1485987749140641,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Женщины,37,498137,8557,1.718,122,1.43,2353688.42,275.06,19292.53,5861856,2.49,1808184
2426224891147201,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Все,52,1997685,39354,1.97,1238,3.147,5182528.26,131.69,4186.21,37703290,7.28,317248
3067543640111337,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,52,1557918,20953,1.345,691,3.302,4663090.15,222.55,6748.32,4731968,1.01,1442603
2657270427958977,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Мужчины,76,1764680,39317,2.228,1269,3.228,10919117.24,277.72,8604.51,47280402,4.33,1380924
833111176174284,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Все,7,497846,5107,1.026,63,1.246,1043462.24,204.32,16562.89,2288475,2.19,279615
1293690802675608,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Женщины,14,1513527,16391,1.083,499,3.046,2027894.52,123.72,4063.92,13076794,6.45,1891238
25820045134272423,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Женщины,16,1633964,35685,2.184,860,2.41,3963532.95,111.07,4608.76,24865180,6.27,1677855
2396254900747537,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Все,88,686547,9412,1.371,147,1.562,1091133.16,115.93,7422.67,4943610,4.53,411879
2884428721904399,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,35,1464501,33039,2.256,862,2.612,8557761.78,259.02,9927.8,24467008,2.86,1683070
1825755674763159,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Все,57,627647,12101,1.928,348,2.876,1381934.2,114.2,3971.08,14804268,10.71,843454
1502331150957627,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Мужчины,20,1706191,22965,1.346,392,1.708,6288505.95,273.83,16042.11,16488696,2.62,1463300
980719277636986,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Все,88,737313,7439,1.009,117,1.586,2057999.35,276.65,17589.74,1265238,0.61,1763098
1567539701017462,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Мужчины,7,1463695,17476,1.194,312,1.79,1797930.88,102.88,5762.6,3768960,2.1,756190
1604264664120683,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Все,51,358836,5339,1.488,124,2.334,1377782.34,258.06,11111.15,3697556,2.68,1736341
748901424825508,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Все,27,1822045,28624,1.571,842,2.944,5719933.92,199.83,6793.27,16657286,2.91,1938134
1733926330902393,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Женщины,55,557624,5174,0.928,70,1.371,1401222.68,270.82,20017.47,1130360,0.81,818468
1240573777828946,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Мужчины,90,1296906,17806,1.373,502,2.82,4624396.26,259.71,9211.94,16700034,3.61,395254
1911484376909072,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Мужчины,76,704355,6867,0.975,112,1.637,886186.35,129.05,7912.38,4627168,5.22,529470
1451814666734477,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",18-24,Мужчины,13,833975,8623,1.034,270,3.132,1712872.72,198.64,6343.97,4067550,2.37,698174
1962684707667134,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,10,1398357,18346,1.312,422,2.305,3830094.42,208.77,9076.05,4792232,1.25,383769
1607929900316623,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Все,67,1003149,22751,2.268,434,1.909,5695030.32,250.32,13122.19,13474832,2.37,811972
903335249184290,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,35-44,Мужчины,64,397724,6610,1.662,137,2.077,1060838.9,160.49,7743.35,2360099,2.22,1546091
1582485109535418,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,35-44,Женщины,19,1765481,22403,1.269,300,1.342,3159495.09,141.03,10531.65,14622900,4.63,1175297
848368347728388,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Женщины,73,1246745,28163,2.259,377,1.34,3752156.49,133.23,9952.67,11449113,3.05,1068192
1934428284143988,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Женщины,71,504177,8581,1.702,118,1.382,1548784.69,180.49,13125.29,858450,0.55,1195778
2131190837406795,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Все,28,319220,7265,2.276,213,2.942,819855.25,112.85,3849.09,3478077,4.24,1620893
2477157769420283,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Мужчины,25,1442617,21538,1.493,752,3.494,3720043.36,172.72,4946.87,34670960,9.32,289497
887675117217928,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Мужчины,48,150534,3281,2.18,81,2.48,349557.74,106.54,4315.53,3335499,9.54,1724845
4299149997072031,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,60,1316647,26346,2.001,789,2.998,5312407.44,201.64,6733.09,9763086,1.84,225928
1011406807889042,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Мужчины,43,1980588,33986,1.716,490,1.443,3705833.44,109.04,7562.93,5692820,1.54,1432987
953606180419235,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Женщины,42,1028345,14767,1.436,337,2.288,2933907.56,198.68,8705.96,5488045,1.87,753934
1954418412151913,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Мужчины,37,852467,15796,1.853,512,3.246,1538056.52,97.37,3004.02,13682688,8.9,1476442
944934311519806,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Мужчины,19,1724182,16000,0.928,306,1.915,3852640.0,240.79,12590.33,11388708,2.96,981064
1188061279819892,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Мужчины,89,1741877,26476,1.52,761,2.876,3996816.96,150.96,5252.06,33976367,8.5,1759701
2148980809240800,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Все,14,863898,18824,2.179,554,2.947,4344202.72,230.78,7841.52,16345216,3.76,643318
1083245780299990,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Все,10,855959,16203,1.893,511,3.158,1875821.31,115.77,3670.88,21598948,11.51,852472
910001138487341,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Женщины,42,79355,778,0.981,25,3.311,137495.94,176.73,5499.84,451200,3.28,1955267
788059684362134,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Мужчины,83,269780,4829,1.79,84,1.756,1059579.18,219.42,12614.04,3110772,2.94,1032448
1039844659215389,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Все,43,731942,12238,1.672,398,3.257,1481654.66,121.07,3722.75,4347354,2.93,1430777
1628181074811352,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Женщины,35,1645422,34471,2.095,1093,3.171,9421958.43,273.33,8620.27,51836618,5.5,541641
2629004287449552,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,67,1823260,29518,1.619,875,2.965,7032958.68,238.26,8037.67,4885125,0.69,1058798
1123410275781729,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Мужчины,42,539301,4918,0.912,165,3.369,1011091.62,205.59,6127.83,7775130,7.69,1879535
1475905463532394,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Все,57,988736,12388,1.253,296,2.397,1826115.08,147.41,6169.31,13576928,7.43,1162588
1670687253551572,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Женщины,84,1778494,40887,2.299,1018,2.491,10200488.76,249.48,10020.13,44703434,4.38,1272722
936295202520081,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Все,40,715237,11257,1.574,300,2.673,3127082.03,277.79,10423.61,6943500,2.22,426711
1659381981900617,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Женщины,58,1896780,37404,1.972,1186,3.172,3769949.16,100.79,3178.71,52567078,13.94,1284843
1645486999981025,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,11,629927,11452,1.818,247,2.163,1595149.08,139.29,6458.09,7519915,4.71,253383
1586532505890571,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Все,52,476329,9131,1.917,243,2.668,2012472.4,220.4,8281.78,8791011,4.37,919673
970442942051983,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Женщины,40,1180731,21501,1.821,306,1.424,2675154.42,124.42,8742.33,4095504,1.53,1962947
1200561518579586,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Мужчины,60,476099,8645,1.816,251,2.912,1361587.5,157.5,5424.65,6306375,4.63,903872
857604899221405,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,81,1795124,23552,1.312,311,1.323,2646773.76,112.38,8510.53,14484825,5.47,1428030
1962562221018080,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Все,45,1059577,22727,2.145,628,2.766,2562923.79,112.77,4081.09,24946044,9.73,1190316
2395893087580278,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Все,25,728630,16678,2.289,418,2.51,2797734.5,167.75,6693.14,14624566,5.23,488075
849577228094575,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,42,380827,5202,1.366,69,1.333,777959.1,149.55,11274.77,2389125,3.07,1222531
1731967474850831,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Мужчины,62,1656706,18588,1.122,260,1.402,4369667.04,235.08,16806.41,11770200,2.69,1803238
1433660091440455,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Все,48,89115,1280,1.437,36,2.881,245017.6,191.42,6806.04,213192,0.87,1201180
6513777008751307,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Мужчины,46,1548477,14029,0.906,392,2.795,1925901.12,137.28,4913.01,10806264,5.61,1619243
1572596017134720,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Женщины,65,360266,6210,1.724,81,1.305,635904.0,102.4,7850.67,1948779,3.06,1255573
4464596343755594,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Мужчины,52,1450282,21855,1.507,434,1.988,6100604.7,279.14,14056.69,16111816,2.64,908491
1254199843005831,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Все,82,1534983,18726,1.22,315,1.686,5189536.38,277.13,16474.72,2027340,0.39,240107
1289323206240140,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Женщины,75,1671211,31686,1.896,1019,3.216,3076710.6,97.1,3019.34,22176497,7.21,968797
1318194845554513,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Все,60,1380630,25224,1.827,330,1.311,6277244.64,248.86,19021.95,4154040,0.66,300580
954058390424462,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Женщины,8,1481924,18583,1.254,520,2.799,2213049.47,119.09,4255.86,24080160,10.88,1347734
5256147224609942,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,20,576183,10526,1.827,295,2.812,2192881.58,208.33,7433.5,9572160,4.37,411770
1489829372772949,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Женщины,73,232851,2468,1.06,64,2.601,455518.76,184.57,7117.48,1423040,3.12,792879
1587493439215892,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Все,49,92639,1216,1.313,40,3.294,236086.4,194.15,5902.16,1460000,6.18,1059321
1378892180568466,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Женщины,18,241590,2476,1.025,67,2.739,615756.44,248.69,9190.39,989858,1.61,1608516
4346841202267285,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Все,40,546644,5696,1.042,128,2.251,1209944.32,212.42,9452.69,3123200,2.58,1717449
998254231521010,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Все,47,92721,1061,1.145,21,2.028,267297.73,251.93,12728.46,1036392,3.88,1905358
568687488694471,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Мужчины,28,106236,2083,1.961,31,1.518,191302.72,91.84,6171.06,1469834,7.68,1985192
27306063255662547,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Мужчины,21,1547354,19744,1.276,606,3.074,2125639.04,107.66,3507.66,10292304,4.84,1504023
859056026815680,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Женщины,28,1456830,30156,2.07,916,3.04,7588154.28,251.63,8284.01,43530152,5.74,770075
2756304418062419,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Все,68,1986496,19507,0.982,280,1.439,4885138.01,250.43,17446.92,12240200,2.51,1723394
1421638909177703,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Мужчины,68,762036,10912,1.432,347,3.184,2249617.92,206.16,6483.05,4706014,2.09,1482037
1172002693708809,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,74,558641,5385,0.964,66,1.228,1154759.4,214.44,17496.35,3262248,2.83,1124189
1100702031152202,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Мужчины,62,1098630,23312,2.122,655,2.811,4415059.68,189.39,6740.55,7362855,1.67,1604765
6826463667417146,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Женщины,13,817144,15092,1.847,468,3.101,1784478.08,118.24,3812.99,21138156,11.85,1591902
1594392404965577,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Мужчины,48,1049841,16346,1.557,224,1.372,4171335.74,255.19,18622.03,8337280,2.0,1980158
200385559538034,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Женщины,17,1164472,18747,1.61,398,2.128,3978675.81,212.23,9996.67,8119200,2.04,305593
812623691879213,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Мужчины,90,1055338,10796,1.023,159,1.473,1888652.24,174.94,11878.32,5977605,3.17,1139730
3453306588312740,Air Astana,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Женщины,86,1161543,11034,0.95,155,1.409,993391.02,90.03,6408.97,6912535,6.96,1064736
1604574814140340,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Женщины,35,966737,8932,0.924,92,1.036,3015353.88,337.59,32775.59,787152,0.26,583798
1009617084909955,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Мужчины,19,1512940,13313,0.88,194,1.459,3518492.77,264.29,18136.56,2419568,0.69,1449726
1168040508478673,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Все,12,1687538,17955,1.064,220,1.226,3106215.0,173.0,14119.16,2632740,0.85,894780
2743363446044159,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Женщины,34,1291049,6274,0.486,46,0.745,934700.52,148.98,20319.58,1414408,1.51,1008177
35528835960040715,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Мужчины,82,879207,4272,0.486,58,1.36,476883.36,111.63,8222.13,2844842,5.97,858698
1207281954881955,Forte Bank,KZ,16 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Мужчины,77,292352,3405,1.165,20,0.605,1160968.8,340.96,58048.44,163660,0.14,1385885
1577494303547903,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Женщины,20,1918788,19667,1.025,254,1.294,2837948.1,144.3,11173.02,3406902,1.2,1216051
1710893190069511,Forte Bank,KZ,13 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Мужчины,42,816696,6558,0.803,87,1.331,1342225.86,204.67,15427.88,1850316,1.38,824955
1395255488244506,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Женщины,45,299784,3129,1.044,45,1.44,635781.51,203.19,14128.48,1735785,2.73,1099686
962913246238746,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,51,431294,3907,0.906,56,1.457,595544.01,152.43,10634.71,2799832,4.7,1310944
832222542606021,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Женщины,68,686082,6552,0.955,99,1.513,1818769.68,277.59,18371.41,4143051,2.28,1287687
932548799676406,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Все,8,1884572,17696,0.939,166,0.943,5491953.6,310.35,33084.06,5425046,0.99,1025514
834905769223838,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Все,43,1415624,7304,0.516,67,0.92,833751.6,114.15,12444.05,1041649,1.25,948742
2260007617847797,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Женщины,85,1144920,6445,0.563,101,1.577,696575.6,108.08,6896.79,1183316,1.7,768954
784676987590378,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Мужчины,13,1081481,7689,0.711,119,1.559,2276559.12,296.08,19130.75,2838150,1.25,1327069
1999366703991856,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Женщины,63,122831,1440,1.173,12,0.902,148665.6,103.24,12388.8,548028,3.69,805682
608398505559601,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Все,64,422025,4182,0.991,73,1.757,1229675.28,294.04,16844.87,1772367,1.44,1296335
35147523864846666,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,40,260303,2571,0.988,28,1.114,499545.3,194.3,17840.9,1161356,2.32,514474
1089317826207877,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Женщины,48,987967,4001,0.405,31,0.786,1109957.42,277.42,35805.08,467263,0.42,684807
793356693533108,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Все,16,641567,6896,1.075,88,1.287,1535325.44,222.64,17446.88,2505096,1.63,1441024
1325576502303997,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,35-44,Все,58,1658903,13536,0.816,148,1.099,3063061.44,226.29,20696.36,5948860,1.94,535601
1322134279666221,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Женщины,74,704296,6556,0.931,56,0.862,1246951.2,190.2,22266.99,2549064,2.04,597435
1501392471115311,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Женщины,86,735629,3619,0.492,60,1.685,765128.98,211.42,12752.15,2713140,3.55,168462
4414574132164192,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Мужчины,43,1679766,11842,0.705,125,1.063,3981872.5,336.25,31854.98,5050500,1.27,823053
1064133735462608,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Все,31,944400,9840,1.042,94,0.956,2181528.0,221.7,23207.74,4483612,2.06,1228584
1502993907341690,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Все,33,1631766,8713,0.534,53,0.609,2043111.37,234.49,38549.27,492370,0.24,351235
826634817103633,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Все,89,1483758,12315,0.83,183,1.49,3936612.9,319.66,21511.55,6134709,1.56,581131
1264242502215622,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Все,78,89453,870,0.973,5,0.665,106035.6,121.88,21207.12,107545,1.01,1113065
1857344761641084,Forte Bank,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Все,56,956079,6941,0.726,77,1.12,1787654.55,257.55,23216.29,470162,0.26,692424
